,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
134,,,0.7866571417876652,0.001,,,"[[9.04290840e+01 2.33980209e-01 2.95641662e+00]
 [3.60008522e-01 2.57033898e-01 2.89634422e-03]
 [2.65227222e+00 4.71407774e-02 3.06116740e+00]]",,,,,,,,[0.93581119 0.28525733 0.3510556 ],[0.96684139 0.44389139 0.51967602],[0.96776288 0.47762067 0.508459  ],[0.96592166 0.41461175 0.53139913],[0.5278941  0.99717125 0.96859793],[0.96592166 0.41461175 0.53139913],,,,,,
135,0.7816529273986816,,,,,,,,,,,,,,,,,,,,,,,,,
136,0.7852920293807983,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.7827529311180115,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.7869505882263184,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.7919908165931702,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.7824240922927856,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.7866657376289368,,,,,,,,,,,,,,,,,,,,,,,,,
142,0.7828946113586426,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.7805706262588501,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.7835172414779663,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.7838166952133179,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.7825369834899902,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.7851118445396423,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.7839983105659485,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.7858133316040039,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.786129355430603,,,,,,,,,,,,,,,,,,,,,,,,,
151,0.7850928902626038,,,,,,,,,,,,,,,,,,,,,,,,,
152,0.7859545946121216,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.7827093005180359,,,,,,,,,,,,,,,,,,,,,,,,,
154,0.7895989418029785,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.7855740189552307,,,,,,,,,,,,,,,,,,,,,,,,,
156,0.7816153764724731,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.7828183174133301,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.7814742922782898,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.7804714441299438,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.7852621674537659,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.7840100526809692,,,,,,,,,,,,,,,,,,,,,,,,,
162,0.7790207862854004,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.7849143147468567,,,,,,,,,,,,,,,,,,,,,,,,,
164,0.7805750370025635,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.7872819304466248,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.784957766532898,,,,,,,,,,,,,,,,,,,,,,,,,
